cuda: True
Files already downloaded and verified
Files already downloaded and verified
2000
Epoch: 204 True Loss: 276.48099768161774
Epoch: 204 Val Acc: 0.5587096774193548
Epoch 205 Train Loss: 23.79354214668274
Epoch: 205 True Loss: 277.21012473106384
Epoch: 205 Val Acc: 0.5716129032258065
Epoch 206 Train Loss: 23.901834309101105
Epoch: 206 True Loss: 276.8778076171875
Epoch: 206 Val Acc: 0.5883870967741935
Epoch 207 Train Loss: 23.94554416835308
Epoch: 207 True Loss: 277.74619340896606
Epoch: 207 Val Acc: 0.5716129032258065
Epoch 208 Train Loss: 23.88134165108204
Epoch: 208 True Loss: 276.8921546936035
Epoch: 208 Val Acc: 0.5767741935483871
Epoch 209 Train Loss: 23.899857059121132
Epoch: 209 True Loss: 277.03125
Epoch: 209 Val Acc: 0.5703225806451613
Epoch 210 Train Loss: 23.92264172434807
Epoch: 210 True Loss: 277.6953057050705
Epoch: 210 Val Acc: 0.5638709677419355
Epoch 211 Train Loss: 23.814026042819023
Epoch: 211 True Loss: 276.4454160928726
Epoch: 211 Val Acc: 0.5651612903225807
Epoch 212 Train Loss: 23.81622239947319
Epoch: 212 True Loss: 277.66746294498444
Epoch: 212 Val Acc: 0.5548387096774193
Epoch 213 Train Loss: 23.81170906126499
Epoch: 213 True Loss: 277.0982255935669
Epoch: 213 Val Acc: 0.56
Epoch 214 Train Loss: 23.863592639565468
Epoch: 214 True Loss: 276.62179815769196
Epoch: 214 Val Acc: 0.5483870967741935
Epoch 215 Train Loss: 23.854818806052208
Epoch: 215 True Loss: 276.19931304454803
Epoch: 215 Val Acc: 0.5625806451612904
Epoch 216 Train Loss: 23.850561067461967
Epoch: 216 True Loss: 276.7741779088974
Epoch: 216 Val Acc: 0.5548387096774193
Epoch 217 Train Loss: 23.810897812247276
Epoch: 217 True Loss: 276.7717901468277
Epoch: 217 Val Acc: 0.56
Epoch 218 Train Loss: 23.880502715706825
Epoch: 218 True Loss: 277.14144337177277
Epoch: 218 Val Acc: 0.5612903225806452
Epoch 219 Train Loss: 23.888110667467117
Epoch: 219 True Loss: 276.4613559246063
Epoch: 219 Val Acc: 0.5754838709677419
Epoch 220 Train Loss: 23.78265729546547
Epoch: 220 True Loss: 276.6822235584259
Epoch: 220 Val Acc: 0.5767741935483871
Epoch 221 Train Loss: 23.821412444114685
Epoch: 221 True Loss: 276.9872177839279
Epoch: 221 Val Acc: 0.5754838709677419
Epoch 222 Train Loss: 23.79551273584366
Epoch: 222 True Loss: 276.2207852602005
Epoch: 222 Val Acc: 0.5703225806451613
Epoch 223 Train Loss: 23.83697257936001
Epoch: 223 True Loss: 276.80435860157013
Epoch: 223 Val Acc: 0.5832258064516129
Epoch 224 Train Loss: 23.857302069664
Epoch: 224 True Loss: 277.00096464157104
Epoch: 224 Val Acc: 0.5793548387096774
Epoch 225 Train Loss: 23.916536554694176
Epoch: 225 True Loss: 277.26936662197113
Epoch: 225 Val Acc: 0.5561290322580645
Epoch 226 Train Loss: 23.88301682472229
Epoch: 226 True Loss: 276.3306716680527
Epoch: 226 Val Acc: 0.584516129032258
Epoch 227 Train Loss: 23.85470785200596
Epoch: 227 True Loss: 276.3807979822159
Epoch: 227 Val Acc: 0.5703225806451613
Epoch 228 Train Loss: 23.773692786693573
Epoch: 228 True Loss: 277.5888714790344
Epoch: 228 Val Acc: 0.5574193548387096
Epoch 229 Train Loss: 23.799753323197365
Epoch: 229 True Loss: 276.9850698709488
Epoch: 229 Val Acc: 0.5535483870967742
Epoch 230 Train Loss: 23.823670238256454
Epoch: 230 True Loss: 278.2304208278656
Epoch: 230 Val Acc: 0.5819354838709677
Epoch 231 Train Loss: 23.679273515939713
Epoch: 231 True Loss: 276.40585148334503
Epoch: 231 Val Acc: 0.56
Epoch 232 Train Loss: 23.874230295419693
Epoch: 232 True Loss: 276.44450759887695
Epoch: 232 Val Acc: 0.56
Epoch 233 Train Loss: 23.81308950483799
Epoch: 233 True Loss: 275.83032524585724
Epoch: 233 Val Acc: 0.5574193548387096
Epoch 234 Train Loss: 23.73759639263153
Epoch: 234 True Loss: 276.04030537605286
Epoch: 234 Val Acc: 0.56
Epoch 235 Train Loss: 23.787052273750305
Epoch: 235 True Loss: 277.08524191379547
Epoch: 235 Val Acc: 0.5729032258064516
Epoch 236 Train Loss: 23.822441458702087
Epoch: 236 True Loss: 277.32311832904816
Epoch: 236 Val Acc: 0.567741935483871
Epoch 237 Train Loss: 23.715673714876175
Epoch: 237 True Loss: 277.50988268852234
Epoch: 237 Val Acc: 0.5729032258064516
Epoch 238 Train Loss: 23.773397535085678
Epoch: 238 True Loss: 276.8050410747528
Epoch: 238 Val Acc: 0.56
Epoch 239 Train Loss: 23.737707674503326
Epoch: 239 True Loss: 277.1811772584915
Epoch: 239 Val Acc: 0.5793548387096774
Epoch 240 Train Loss: 23.758131965994835
Epoch: 240 True Loss: 276.2755014896393
Epoch: 240 Val Acc: 0.552258064516129
Epoch 241 Train Loss: 23.76532506942749
Epoch: 241 True Loss: 276.32926523685455
Epoch: 241 Val Acc: 0.5690322580645162
Epoch 242 Train Loss: 23.6949328109622
Epoch: 242 True Loss: 276.8776035308838
Epoch: 242 Val Acc: 0.5496774193548387
Epoch 243 Train Loss: 23.750741586089134
Epoch: 243 True Loss: 277.4162743091583
Epoch: 243 Val Acc: 0.584516129032258
Epoch 244 Train Loss: 23.822955459356308
Epoch: 244 True Loss: 276.6871483325958
Epoch: 244 Val Acc: 0.5380645161290323
Epoch 245 Train Loss: 23.70046891272068
Epoch: 245 True Loss: 276.1364116668701
Epoch: 245 Val Acc: 0.5690322580645162
Epoch 246 Train Loss: 23.83448188006878
Epoch: 246 True Loss: 276.4384752511978
Epoch: 246 Val Acc: 0.5561290322580645
Epoch 247 Train Loss: 23.70706231892109
Epoch: 247 True Loss: 277.1938935518265
Epoch: 247 Val Acc: 0.5212903225806451
Epoch 248 Train Loss: 23.84834736585617
Epoch: 248 True Loss: 277.05661821365356
Epoch: 248 Val Acc: 0.5625806451612904
Epoch 249 Train Loss: 23.686779126524925
Epoch: 249 True Loss: 276.6961302757263
Epoch: 249 Val Acc: 0.56
Epoch 250 Train Loss: 23.77189725637436
Epoch: 250 True Loss: 276.37744784355164
Epoch: 250 Val Acc: 0.5561290322580645
Epoch 251 Train Loss: 23.70663094520569
Epoch: 251 True Loss: 276.819376707077
Epoch: 251 Val Acc: 0.5729032258064516
Epoch 252 Train Loss: 23.662747368216515
Epoch: 252 True Loss: 276.91808021068573
Epoch: 252 Val Acc: 0.5664516129032258
Epoch 253 Train Loss: 23.740976959466934
Epoch: 253 True Loss: 276.7535973787308
Epoch: 253 Val Acc: 0.5948387096774194
Epoch 254 Train Loss: 23.7516331076622
Epoch: 254 True Loss: 277.7295538187027
Epoch: 254 Val Acc: 0.5858064516129032
Epoch 255 Train Loss: 23.703836008906364
Epoch: 255 True Loss: 276.2530666589737
Epoch: 255 Val Acc: 0.5716129032258065
Epoch 256 Train Loss: 23.72165909409523
Epoch: 256 True Loss: 276.1783460378647
Epoch: 256 Val Acc: 0.56
Epoch 257 Train Loss: 23.729271978139877
Epoch: 257 True Loss: 276.4201943874359
Epoch: 257 Val Acc: 0.5470967741935484
Epoch 258 Train Loss: 23.796563610434532
Epoch: 258 True Loss: 277.3734458684921
Epoch: 258 Val Acc: 0.5341935483870968
Epoch 259 Train Loss: 23.70462964475155
Epoch: 259 True Loss: 276.87756729125977
Epoch: 259 Val Acc: 0.5638709677419355
Epoch 260 Train Loss: 23.678695157170296
Epoch: 260 True Loss: 275.5629436969757
Epoch: 260 Val Acc: 0.5625806451612904
Epoch 261 Train Loss: 23.72906045615673
Epoch: 261 True Loss: 276.0161248445511
Epoch: 261 Val Acc: 0.5548387096774193
Epoch 262 Train Loss: 23.679923951625824
Epoch: 262 True Loss: 276.625040769577
Epoch: 262 Val Acc: 0.5793548387096774
Epoch 263 Train Loss: 23.633958227932453
Epoch: 263 True Loss: 276.3254121541977
Epoch: 263 Val Acc: 0.5741935483870968
Epoch 264 Train Loss: 23.659773647785187
Epoch: 264 True Loss: 276.17627143859863
Epoch: 264 Val Acc: 0.5548387096774193
Epoch 265 Train Loss: 23.69616687297821
Epoch: 265 True Loss: 275.38618528842926
Epoch: 265 Val Acc: 0.5638709677419355
Epoch 266 Train Loss: 23.677169740200043
Epoch: 266 True Loss: 275.62919569015503
Epoch: 266 Val Acc: 0.5612903225806452
Epoch 267 Train Loss: 23.676805809140205
Epoch: 267 True Loss: 276.1919593811035
Epoch: 267 Val Acc: 0.5780645161290323
Epoch 268 Train Loss: 23.62846188247204
Epoch: 268 True Loss: 276.68382477760315
Epoch: 268 Val Acc: 0.567741935483871
Epoch 269 Train Loss: 23.653743654489517
Epoch: 269 True Loss: 276.7312182188034
Epoch: 269 Val Acc: 0.552258064516129
Epoch 270 Train Loss: 23.704737171530724
Epoch: 270 True Loss: 278.61384308338165
Epoch: 270 Val Acc: 0.5509677419354839
Epoch 271 Train Loss: 23.668071627616882
Epoch: 271 True Loss: 276.4520938396454
Epoch: 271 Val Acc: 0.5703225806451613
Epoch 272 Train Loss: 23.62726517021656
Epoch: 272 True Loss: 275.99013316631317
Epoch: 272 Val Acc: 0.5767741935483871
Epoch 273 Train Loss: 23.588668927550316
Epoch: 273 True Loss: 276.46378540992737
Epoch: 273 Val Acc: 0.5741935483870968
Epoch 274 Train Loss: 23.704079031944275
Epoch: 274 True Loss: 276.98980605602264
Epoch: 274 Val Acc: 0.5767741935483871
Epoch 275 Train Loss: 23.72784648835659
Epoch: 275 True Loss: 275.50217521190643
Epoch: 275 Val Acc: 0.5574193548387096
Epoch 276 Train Loss: 23.636841475963593
Epoch: 276 True Loss: 276.474777340889
Epoch: 276 Val Acc: 0.5458064516129032
Epoch 277 Train Loss: 23.581390842795372
Epoch: 277 True Loss: 275.2996258735657
Epoch: 277 Val Acc: 0.5535483870967742
Epoch 278 Train Loss: 23.574577823281288
Epoch: 278 True Loss: 275.7625743150711
Epoch: 278 Val Acc: 0.5574193548387096
Epoch 279 Train Loss: 23.647203102707863
Epoch: 279 True Loss: 277.46584713459015
Epoch: 279 Val Acc: 0.5870967741935483
Epoch 280 Train Loss: 23.619621127843857
Epoch: 280 True Loss: 276.0233509540558
Epoch: 280 Val Acc: 0.5858064516129032
Epoch 281 Train Loss: 23.655848786234856
Epoch: 281 True Loss: 276.1258968114853
Epoch: 281 Val Acc: 0.5767741935483871
Epoch 282 Train Loss: 23.605238497257233
Epoch: 282 True Loss: 277.2000938653946
Epoch: 282 Val Acc: 0.5780645161290323
Epoch 283 Train Loss: 23.671086743474007
Epoch: 283 True Loss: 275.89193320274353
Epoch: 283 Val Acc: 0.5832258064516129
Epoch 284 Train Loss: 23.68110652267933
Epoch: 284 True Loss: 275.2914229631424
Epoch: 284 Val Acc: 0.5780645161290323
Epoch 285 Train Loss: 23.679467856884003
Epoch: 285 True Loss: 276.14110946655273
Epoch: 285 Val Acc: 0.5638709677419355
Epoch 286 Train Loss: 23.653470411896706
Epoch: 286 True Loss: 277.15217566490173
Epoch: 286 Val Acc: 0.5574193548387096
Epoch 287 Train Loss: 23.572799548506737
Epoch: 287 True Loss: 275.9981994628906
Epoch: 287 Val Acc: 0.5741935483870968
Epoch 288 Train Loss: 23.612591490149498
Epoch: 288 True Loss: 276.2606568336487
Epoch: 288 Val Acc: 0.5625806451612904
Epoch 289 Train Loss: 23.60277397185564
Epoch: 289 True Loss: 276.3289408683777
Epoch: 289 Val Acc: 0.567741935483871
Epoch 290 Train Loss: 23.618416517972946
Epoch: 290 True Loss: 276.4134862422943
Epoch: 290 Val Acc: 0.5638709677419355
Epoch 291 Train Loss: 23.68760347366333
Epoch: 291 True Loss: 275.1819623708725
Epoch: 291 Val Acc: 0.5419354838709678
Epoch 292 Train Loss: 23.64513449370861
Epoch: 292 True Loss: 275.67342138290405
Epoch: 292 Val Acc: 0.5729032258064516
Epoch 293 Train Loss: 23.659501880407333
Epoch: 293 True Loss: 275.1016870737076
Epoch: 293 Val Acc: 0.5754838709677419
Epoch 294 Train Loss: 23.570614650845528
Epoch: 294 True Loss: 277.1307280063629
Epoch: 294 Val Acc: 0.5729032258064516
Epoch 295 Train Loss: 23.56240575015545
Epoch: 295 True Loss: 275.128400683403
Epoch: 295 Val Acc: 0.5638709677419355
Epoch 296 Train Loss: 23.637292593717575
Epoch: 296 True Loss: 275.4159289598465
Epoch: 296 Val Acc: 0.5961290322580645
Epoch 297 Train Loss: 23.577527031302452
Epoch: 297 True Loss: 275.2081809043884
Epoch: 297 Val Acc: 0.5987096774193549
Epoch 298 Train Loss: 23.576407223939896
Epoch: 298 True Loss: 275.37865030765533
Epoch: 298 Val Acc: 0.5625806451612904
Epoch 299 Train Loss: 23.48402002453804
Epoch: 299 True Loss: 276.2724485397339
Epoch: 299 Val Acc: 0.584516129032258
Epoch 300 Train Loss: 23.612415432929993
Epoch: 300 True Loss: 275.5271397829056
Epoch: 300 Val Acc: 0.5767741935483871
Epoch 301 Train Loss: 23.581616565585136
Epoch: 301 True Loss: 275.65203762054443
Epoch: 301 Val Acc: 0.5754838709677419
Epoch 302 Train Loss: 23.584550336003304
Epoch: 302 True Loss: 275.4279633760452
Epoch: 302 Val Acc: 0.5664516129032258
Epoch 303 Train Loss: 23.537831023335457
Epoch: 303 True Loss: 275.91748654842377
Epoch: 303 Val Acc: 0.5754838709677419
Epoch 304 Train Loss: 23.55779829621315
Epoch: 304 True Loss: 275.2829419374466
Epoch: 304 Val Acc: 0.5858064516129032
Epoch 305 Train Loss: 23.542502969503403
Epoch: 305 True Loss: 276.5140393972397
Epoch: 305 Val Acc: 0.5716129032258065
Epoch 306 Train Loss: 23.56643545627594
Epoch: 306 True Loss: 276.79022347927094
Epoch: 306 Val Acc: 0.5703225806451613
Epoch 307 Train Loss: 23.55947284400463
Epoch: 307 True Loss: 276.3857743740082
Epoch: 307 Val Acc: 0.5625806451612904
Epoch 308 Train Loss: 23.524744644761086
Epoch: 308 True Loss: 275.4967075586319
Epoch: 308 Val Acc: 0.5690322580645162
Epoch 309 Train Loss: 23.573938846588135
Epoch: 309 True Loss: 276.91654431819916
Epoch: 309 Val Acc: 0.5741935483870968
Epoch 310 Train Loss: 23.56997238099575
Epoch: 310 True Loss: 276.0127182006836
Epoch: 310 Val Acc: 0.5587096774193548
Epoch 311 Train Loss: 23.559453278779984
Epoch: 311 True Loss: 275.87056624889374
Epoch: 311 Val Acc: 0.5703225806451613
Epoch 312 Train Loss: 23.498912781476974
Epoch: 312 True Loss: 277.41209971904755
Epoch: 312 Val Acc: 0.5754838709677419
Epoch 313 Train Loss: 23.45865109562874
Epoch: 313 True Loss: 275.3816888332367
Epoch: 313 Val Acc: 0.5716129032258065
Epoch 314 Train Loss: 23.544612362980843
Epoch: 314 True Loss: 274.67412543296814
Epoch: 314 Val Acc: 0.5948387096774194
Epoch 315 Train Loss: 23.522828474640846
Epoch: 315 True Loss: 275.51856887340546
Epoch: 315 Val Acc: 0.5638709677419355
Epoch 316 Train Loss: 23.535689786076546
Epoch: 316 True Loss: 275.19108986854553
Epoch: 316 Val Acc: 0.5819354838709677
Epoch 317 Train Loss: 23.514556169509888
Epoch: 317 True Loss: 278.3369461297989
Epoch: 317 Val Acc: 0.5561290322580645
Epoch 318 Train Loss: 23.49716165661812
Epoch: 318 True Loss: 275.7715781927109
Epoch: 318 Val Acc: 0.5858064516129032
Epoch 319 Train Loss: 23.581210300326347
Epoch: 319 True Loss: 277.5550421476364
Epoch: 319 Val Acc: 0.5741935483870968
Epoch 320 Train Loss: 23.48861886560917
Epoch: 320 True Loss: 275.9589376449585
Epoch: 320 Val Acc: 0.5780645161290323
Epoch 321 Train Loss: 23.466567903757095
Epoch: 321 True Loss: 276.13860511779785
Epoch: 321 Val Acc: 0.5806451612903226
Epoch 322 Train Loss: 23.491334423422813
Epoch: 322 True Loss: 275.13056552410126
Epoch: 322 Val Acc: 0.5690322580645162
Epoch 323 Train Loss: 23.49904102087021
Epoch: 323 True Loss: 276.2934913635254
Epoch: 323 Val Acc: 0.5587096774193548
Epoch 324 Train Loss: 23.534630358219147
Epoch: 324 True Loss: 275.571736574173
Epoch: 324 Val Acc: 0.5625806451612904
Epoch 325 Train Loss: 23.54387094080448
Epoch: 325 True Loss: 275.42006731033325
Epoch: 325 Val Acc: 0.5767741935483871
Epoch 326 Train Loss: 23.52143506705761
Epoch: 326 True Loss: 274.9949434995651
Epoch: 326 Val Acc: 0.5767741935483871
Epoch 327 Train Loss: 23.46627527475357
Epoch: 327 True Loss: 275.5763506889343
Epoch: 327 Val Acc: 0.5767741935483871
Epoch 328 Train Loss: 23.491055727005005
Epoch: 328 True Loss: 275.0727480649948
Epoch: 328 Val Acc: 0.5780645161290323
Epoch 329 Train Loss: 23.523018389940262
Epoch: 329 True Loss: 277.4636199474335
Epoch: 329 Val Acc: 0.5664516129032258
Epoch 330 Train Loss: 23.50323222577572
Epoch: 330 True Loss: 275.7916085720062
Epoch: 330 Val Acc: 0.5638709677419355
Epoch 331 Train Loss: 23.45832434296608
Epoch: 331 True Loss: 275.6080802679062
Epoch: 331 Val Acc: 0.5561290322580645
Epoch 332 Train Loss: 23.541273534297943
Epoch: 332 True Loss: 275.93270885944366
Epoch: 332 Val Acc: 0.567741935483871
Epoch 333 Train Loss: 23.53366033732891
Epoch: 333 True Loss: 276.1672168970108
Epoch: 333 Val Acc: 0.5703225806451613
Epoch 334 Train Loss: 23.51372978836298
Epoch: 334 True Loss: 275.6782909631729
Epoch: 334 Val Acc: 0.5922580645161291
Epoch 335 Train Loss: 23.47851411998272
Epoch: 335 True Loss: 276.4965934753418
Epoch: 335 Val Acc: 0.5741935483870968
Epoch 336 Train Loss: 23.53372222185135
Epoch: 336 True Loss: 276.16179180145264
Epoch: 336 Val Acc: 0.5729032258064516
Epoch 337 Train Loss: 23.42597845196724
Epoch: 337 True Loss: 275.6270670890808
Epoch: 337 Val Acc: 0.584516129032258
Epoch 338 Train Loss: 23.541799686849117
Epoch: 338 True Loss: 276.7816526889801
Epoch: 338 Val Acc: 0.5741935483870968
Epoch 339 Train Loss: 23.47576355934143
Epoch: 339 True Loss: 274.29572236537933
Epoch: 339 Val Acc: 0.5819354838709677
Epoch 340 Train Loss: 23.537711650133133
Epoch: 340 True Loss: 274.4892483949661
Epoch: 340 Val Acc: 0.5587096774193548
Epoch 341 Train Loss: 23.479139268398285
Epoch: 341 True Loss: 276.8866639137268
Epoch: 341 Val Acc: 0.567741935483871
Epoch 342 Train Loss: 23.418001741170883
Epoch: 342 True Loss: 275.7130753993988
Epoch: 342 Val Acc: 0.5716129032258065
Epoch 343 Train Loss: 23.51665349304676
Epoch: 343 True Loss: 274.80069863796234
Epoch: 343 Val Acc: 0.5819354838709677
Epoch 344 Train Loss: 23.447364285588264
Epoch: 344 True Loss: 276.1998541355133
Epoch: 344 Val Acc: 0.5987096774193549
Epoch 345 Train Loss: 23.504752576351166
Epoch: 345 True Loss: 275.7092444896698
Epoch: 345 Val Acc: 0.5832258064516129
Epoch 346 Train Loss: 23.412502698600292
Epoch: 346 True Loss: 275.48947298526764
Epoch: 346 Val Acc: 0.5896774193548387
Epoch 347 Train Loss: 23.485098481178284
Epoch: 347 True Loss: 276.66848731040955
Epoch: 347 Val Acc: 0.5690322580645162
Epoch 348 Train Loss: 23.46778690814972
Epoch: 348 True Loss: 275.5278170108795
Epoch: 348 Val Acc: 0.5883870967741935
Epoch 349 Train Loss: 23.378973349928856
Epoch: 349 True Loss: 274.44114220142365
Epoch: 349 Val Acc: 0.5806451612903226
Epoch 350 Train Loss: 23.477552071213722
Epoch: 350 True Loss: 277.94177854061127
Epoch: 350 Val Acc: 0.5561290322580645
Epoch 351 Train Loss: 23.462476432323456
Epoch: 351 True Loss: 275.67051136493683
Epoch: 351 Val Acc: 0.5896774193548387
Epoch 352 Train Loss: 23.43304182589054
Epoch: 352 True Loss: 275.98869597911835
Epoch: 352 Val Acc: 0.5780645161290323
Epoch 353 Train Loss: 23.45689458400011
Epoch: 353 True Loss: 275.10470724105835
Epoch: 353 Val Acc: 0.5819354838709677
Epoch 354 Train Loss: 23.393517948687077
Epoch: 354 True Loss: 275.48695147037506
Epoch: 354 Val Acc: 0.5664516129032258
Epoch 355 Train Loss: 23.50803193449974
Epoch: 355 True Loss: 276.39408004283905
Epoch: 355 Val Acc: 0.5858064516129032
Epoch 356 Train Loss: 23.4030891507864
Epoch: 356 True Loss: 275.16992795467377
Epoch: 356 Val Acc: 0.584516129032258
Epoch 357 Train Loss: 23.391040340065956
Epoch: 357 True Loss: 275.6468720436096
Epoch: 357 Val Acc: 0.5716129032258065
Epoch 358 Train Loss: 23.445384204387665
Epoch: 358 True Loss: 275.40445506572723
Epoch: 358 Val Acc: 0.5638709677419355
Epoch 359 Train Loss: 23.444546587765217
Epoch: 359 True Loss: 275.1929763555527
Epoch: 359 Val Acc: 0.5767741935483871
Epoch 360 Train Loss: 23.43827649950981
Epoch: 360 True Loss: 274.7868101596832
Epoch: 360 Val Acc: 0.5561290322580645
Epoch 361 Train Loss: 23.464762717485428
Epoch: 361 True Loss: 275.8083254098892
Epoch: 361 Val Acc: 0.5935483870967742
Epoch 362 Train Loss: 23.399749860167503
Epoch: 362 True Loss: 276.1034926176071
Epoch: 362 Val Acc: 0.5767741935483871
Epoch 363 Train Loss: 23.422800660133362
Epoch: 363 True Loss: 275.2313824892044
Epoch: 363 Val Acc: 0.5793548387096774
Epoch 364 Train Loss: 23.432115584611893
Epoch: 364 True Loss: 275.01820051670074
Epoch: 364 Val Acc: 0.5806451612903226
Epoch 365 Train Loss: 23.4094530493021
Epoch: 365 True Loss: 275.5150407552719
Epoch: 365 Val Acc: 0.5754838709677419
Epoch 366 Train Loss: 23.423480808734894
Epoch: 366 True Loss: 275.2030280828476
Epoch: 366 Val Acc: 0.567741935483871
Epoch 367 Train Loss: 23.462796792387962
Epoch: 367 True Loss: 275.49278593063354
Epoch: 367 Val Acc: 0.5741935483870968
Epoch 368 Train Loss: 23.367104440927505
Epoch: 368 True Loss: 275.71137738227844
Epoch: 368 Val Acc: 0.5909677419354838
Epoch 369 Train Loss: 23.349280178546906
Epoch: 369 True Loss: 275.30206644535065
Epoch: 369 Val Acc: 0.5806451612903226
Epoch 370 Train Loss: 23.41003818809986
Epoch: 370 True Loss: 274.9131747484207
Epoch: 370 Val Acc: 0.5909677419354838
Epoch 371 Train Loss: 23.426960214972496
Epoch: 371 True Loss: 276.88233828544617
Epoch: 371 Val Acc: 0.5574193548387096
Epoch 372 Train Loss: 23.411639988422394
Epoch: 372 True Loss: 274.67461466789246
Epoch: 372 Val Acc: 0.5780645161290323
Epoch 373 Train Loss: 23.327046751976013
Epoch: 373 True Loss: 275.2653729915619
Epoch: 373 Val Acc: 0.5793548387096774
Epoch 374 Train Loss: 23.42313539981842
Epoch: 374 True Loss: 275.58293747901917
Epoch: 374 Val Acc: 0.5767741935483871
Epoch 375 Train Loss: 23.494880333542824
Epoch: 375 True Loss: 274.1676026582718
Epoch: 375 Val Acc: 0.5716129032258065
Epoch 376 Train Loss: 23.366355665028095
Epoch: 376 True Loss: 276.04369282722473
Epoch: 376 Val Acc: 0.5883870967741935
Epoch 377 Train Loss: 23.375357314944267
Epoch: 377 True Loss: 275.0585435628891
Epoch: 377 Val Acc: 0.6
Epoch 378 Train Loss: 23.28621620684862
Epoch: 378 True Loss: 274.3675043582916
Epoch: 378 Val Acc: 0.5767741935483871
Epoch 379 Train Loss: 23.353890016674995
Epoch: 379 True Loss: 275.2537565231323
Epoch: 379 Val Acc: 0.5909677419354838
Epoch 380 Train Loss: 23.359951198101044
Epoch: 380 True Loss: 275.8327751159668
Epoch: 380 Val Acc: 0.5961290322580645
Epoch 381 Train Loss: 23.372655972838402
Epoch: 381 True Loss: 274.14041125774384
Epoch: 381 Val Acc: 0.5870967741935483
Epoch 382 Train Loss: 23.37467624247074
Epoch: 382 True Loss: 275.3001651763916
Epoch: 382 Val Acc: 0.584516129032258
Epoch 383 Train Loss: 23.337288931012154
Epoch: 383 True Loss: 274.948268532753
Epoch: 383 Val Acc: 0.5780645161290323
Epoch 384 Train Loss: 23.386396750807762
Epoch: 384 True Loss: 275.70784509181976
Epoch: 384 Val Acc: 0.6025806451612903
Epoch 385 Train Loss: 23.304018691182137
Epoch: 385 True Loss: 275.2322746515274
Epoch: 385 Val Acc: 0.5961290322580645
Epoch 386 Train Loss: 23.331961542367935
Epoch: 386 True Loss: 275.65724408626556
Epoch: 386 Val Acc: 0.5961290322580645
Epoch 387 Train Loss: 23.301347471773624
Epoch: 387 True Loss: 273.9997493028641
Epoch: 387 Val Acc: 0.5870967741935483
Epoch 388 Train Loss: 23.324180155992508
Epoch: 388 True Loss: 276.28344559669495
Epoch: 388 Val Acc: 0.5909677419354838
Epoch 389 Train Loss: 23.30137710273266
Epoch: 389 True Loss: 274.2922044992447
Epoch: 389 Val Acc: 0.5793548387096774
Epoch 390 Train Loss: 23.330662548542023
Epoch: 390 True Loss: 274.86888790130615
Epoch: 390 Val Acc: 0.5664516129032258
Epoch 391 Train Loss: 23.26572473347187
Epoch: 391 True Loss: 275.03133022785187
Epoch: 391 Val Acc: 0.5832258064516129
Epoch 392 Train Loss: 23.30776159465313
Epoch: 392 True Loss: 275.7682992219925
Epoch: 392 Val Acc: 0.5741935483870968
Epoch 393 Train Loss: 23.382665768265724
Epoch: 393 True Loss: 276.61910009384155
Epoch: 393 Val Acc: 0.5780645161290323
Epoch 394 Train Loss: 23.332408294081688
Epoch: 394 True Loss: 275.0043873786926
Epoch: 394 Val Acc: 0.5716129032258065
Epoch 395 Train Loss: 23.266632556915283
Epoch: 395 True Loss: 273.98990404605865
Epoch: 395 Val Acc: 0.5780645161290323
Epoch 396 Train Loss: 23.2686870098114
Epoch: 396 True Loss: 274.17043471336365
Epoch: 396 Val Acc: 0.5935483870967742
Epoch 397 Train Loss: 23.315385222434998
Epoch: 397 True Loss: 274.8553566932678
Epoch: 397 Val Acc: 0.5858064516129032
Epoch 398 Train Loss: 23.411435082554817
Epoch: 398 True Loss: 275.603232383728
Epoch: 398 Val Acc: 0.5987096774193549
Epoch 399 Train Loss: 23.255080826580524
Epoch: 399 True Loss: 273.6894519329071
Epoch: 399 Val Acc: 0.5754838709677419
Epoch 400 Train Loss: 23.291464120149612
Epoch: 400 True Loss: 274.90349817276
Epoch: 400 Val Acc: 0.6012903225806452
Epoch 401 Train Loss: 23.29485134780407
Epoch: 401 True Loss: 274.652783870697
Epoch: 401 Val Acc: 0.5729032258064516
Epoch 402 Train Loss: 23.301448687911034
Epoch: 402 True Loss: 274.4535290002823
Epoch: 402 Val Acc: 0.5909677419354838
Epoch 403 Train Loss: 23.302762791514397
Epoch: 403 True Loss: 274.836260676384
Epoch: 403 Val Acc: 0.5690322580645162
Epoch 404 Train Loss: 23.25358012318611
Epoch: 404 True Loss: 273.51051342487335
Epoch: 404 Val Acc: 0.5974193548387097
Epoch 405 Train Loss: 23.37175916135311
Epoch: 405 True Loss: 275.17489326000214
Epoch: 405 Val Acc: 0.5561290322580645
Epoch 406 Train Loss: 23.29466312378645
Epoch: 406 True Loss: 274.14234125614166
Epoch: 406 Val Acc: 0.5587096774193548
Epoch 407 Train Loss: 23.358080878853798
Epoch: 407 True Loss: 274.60267293453217
Epoch: 407 Val Acc: 0.5780645161290323
Epoch 408 Train Loss: 23.300932854413986
Epoch: 408 True Loss: 274.55508279800415
Epoch: 408 Val Acc: 0.5664516129032258
Epoch 409 Train Loss: 23.344995453953743
Epoch: 409 True Loss: 273.9353530406952
Epoch: 409 Val Acc: 0.5832258064516129
Epoch 410 Train Loss: 23.247602492570877
Epoch: 410 True Loss: 275.2577258348465
